0,590080.1663284259
1,591823.9499282333
2,593472.8798995323
3,591241.2309290678
4,591869.6558337075
5,590237.4499804344
6,586695.335665873
7,585081.2270877801
8,580448.2623752586
9,578492.6567997
10,579156.2575077144
11,575053.6967874452
12,577813.5916631753
13,581751.4548365005
14,579670.6915761036
15,578022.8428628108
16,575136.3676705647
17,578407.6703528308
18,579179.4394374875
19,582019.6164583021
20,585274.1771986218
21,584245.9462778931
22,584345.3428604807
23,584859.7947842303
