0,591577.2791513584
1,598783.0322915469
2,606931.0555338573
3,601268.3989220504
4,602188.7065489246
5,602151.1395531275
6,611201.7526646445
7,611858.304088491
8,603666.9351638476
9,578874.7569518127
10,581649.5105057651
11,586685.4116424185
12,580975.3678867111
13,575524.262355388
14,570004.5024518436
15,572768.2828874536
16,572143.5771195036
17,570496.0207355142
18,572685.105022391
19,571393.597814006
20,571650.5482507161
21,574587.7194857405
22,576482.5816811706
23,581002.8326376531
