Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log,JPYUSD=X
2000-01-03,1.03,0,0,0,0,0.02,1.024731645,0,0,0,0,0.969555974
2000-01-04,-1.76,0.19,0.28,-0.23,-0.02,0.02,-1.775672159,0.189819728,0.27960873,-0.230264906,-0.020002,0.960707106
2000-01-05,-4.76,2.01,3.12,-1.7,3.13,0.02,-4.877016437,1.990066171,3.072317264,-1.714615883,3.082014234,0.950299297
2000-01-06,-3.51,0.77,2.11,-2.23,2.02,0.02,-3.573080996,0.76705063,2.088047758,-2.255240447,1.999868651,0.949397124
2000-01-10,0.16,0,0,0,0,0.02,0.159872136,0,0,0,0,0.943218265
2000-01-11,4.13,-2,-2.5,2.77,-3.23,0.02,4.046993255,-2.020270732,-2.531780798,2.732329565,-3.28331571,0.945984293
2000-01-12,-1.04,0.55,-0.58,0.07,0.31,0.02,-1.04544579,0.548493023,-0.581688532,0.069975511,0.309520491,0.943218265
2000-01-13,-0.37,0.29,1.88,-1.1,1.54,0.02,-0.370686193,0.289580311,1.862546412,-1.106094736,1.528262353,0.944465492
2000-01-17,2.92,0.25,0.05,-0.27,-0.44,0.02,2.878180143,0.24968802,0.049987504,-0.270365157,-0.440970849,0.946431886
2000-01-18,-1.66,1.25,0.82,-1,0.14,0.02,-1.6739324,1.242252,0.816656267,-1.005033585,0.139902091,0.950028468
2000-01-19,-1.8,0.87,1.45,-0.52,1.68,0.02,-1.816397063,0.866237308,1.439588028,-0.521356705,1.666044089,0.949577428
2000-01-20,-0.26,0.49,0.6,0.64,0.6,0.02,-0.260338587,0.488803407,0.598207168,0.637960696,0.598207168,0.954927411
2000-01-24,0.51,-0.4,-1.29,0.78,-0.93,0.02,0.508703905,-0.40080214,-1.298392756,0.776973726,-0.9343515,0.944554619
2000-01-25,-1.17,0.59,-0.69,0.19,-0.11,0.02,-1.17689836,0.588266316,-0.692391507,0.189819728,-0.110060544,0.947149098
2000-01-26,2.31,-0.56,-1.64,1.28,-1.68,0.02,2.28372339,-0.561573879,-1.653596864,1.271877241,-1.694272073,0.9524717
2000-01-27,1.91,-0.84,-0.85,0.96,-1.32,0.02,1.891988485,-0.843547882,-0.853633102,0.95542128,-1.328789433,0.934055727
2000-01-31,0.17,0.08,0.2,-0.1,-0.06,0.02,0.169855664,0.079968017,0.199800266,-0.100050033,-0.060018007,0.928160362
2000-02-01,-1.13,1.04,-0.87,1.07,-0.91,0.02,-1.136433008,1.034629205,-0.873806594,1.06431601,-0.914165792,0.925069395
2000-02-02,0.49,-0.19,0.09,-0.39,0.59,0.02,0.488803407,-0.190180729,0.089959524,-0.390762483,0.588266316,0.930665433
2000-02-03,1.47,-1.59,-0.58,-1.76,-0.37,0.02,1.45930023,-1.602776108,-0.581688532,-1.775672159,-0.370686193,0.933009852
2000-02-07,-0.47,0.11,-0.65,0.86,-0.72,0.02,-0.471107973,0.109939544,-0.652121699,0.856323066,-0.722604509,0.914076809
2000-02-08,-1.7,0.54,0.09,1.04,0.01,0.02,-1.714615883,0.538547228,0.089959524,1.034629205,0.0099995,0.919455662
2000-02-09,1.21,-0.59,-0.06,-1.14,-0.25,0.02,1.202738021,-0.591747376,-0.060018007,-1.146547811,-0.250313022,0.916506257
2000-02-10,-1.37,0.92,-0.24,-1.56,-0.14,0.02,-1.379471102,0.915793778,-0.240288462,-1.572296047,-0.140098092,0.919117592
2000-02-14,-0.6,0.39,-1.45,-0.5,-0.61,0.02,-0.601807233,0.389241472,-1.460615239,-0.501254182,-0.611868101,0.916842371
2000-02-15,-1.48,0.41,-1.64,1.86,-1,0.02,-1.491061274,0.40916179,-1.653596864,1.842913547,-1.005033585,0.914494786
2000-02-16,-0.35,-0.53,0.36,-0.3,0.09,0.02,-0.350613933,-0.531409482,0.359353551,-0.300450902,0.089959524,0.905715022
2000-02-17,0.47,-1.35,-2.42,1.53,-1.72,0.02,0.468898949,-1.359195352,-2.44976316,1.518413533,-1.734963834,0.902120024
2000-02-21,-2.27,1.77,-1.78,1.32,-0.77,0.02,-2.296161164,1.754517922,-1.796032538,1.311363915,-0.772979806,0.903505646
2000-02-22,-1.71,0.06,2,-0.25,1.59,0.02,-1.724789341,0.059982007,1.98026273,-0.250313022,1.577491912,0.898876414
2000-02-23,0.73,-1.21,0.57,-0.08,0.93,0.02,0.727348397,-1.217380093,0.568381647,-0.080032017,0.925702126,0.898472592
2000-02-24,1.03,0.25,-0.46,-0.42,-0.67,0.02,1.024731645,0.24968802,-0.461061256,-0.420884477,-0.672254576,0.907852873
2000-02-28,1.17,0.77,-0.21,1.07,-1.01,0.02,1.163208423,0.76705063,-0.210220809,1.06431601,-1.015135106,0.907523371
2000-02-29,-1.25,1.25,0.96,0.27,0.73,0.02,-1.257878221,1.242252,0.95542128,0.269636155,0.727348397,0.935103744
2000-03-01,3.07,0.23,0.94,-0.27,0.2,0.02,3.023818306,0.229735905,0.935609492,-0.270365157,0.199800266,0.927643757
2000-03-02,-0.88,0.23,0.83,-0.11,0.1,0.02,-0.883894867,0.229735905,0.826574442,-0.110060544,0.099950033,0.928677525
2000-03-06,-1.92,0.42,2.45,0.19,1.87,0.02,-1.93867138,0.419120462,2.42046887,0.189819728,1.852730461,0.941796973
2000-03-07,2.11,-1.44,-0.65,-1.33,0.38,0.02,2.088047758,-1.45046862,-0.652121699,-1.338923712,0.379279824,0.93309693
2000-03-08,-1.1,0.47,-0.68,0.35,-0.67,0.02,-1.106094736,0.468898949,-0.682322535,0.349388925,-0.672254576,0.938878953
2000-03-09,-0.21,0.68,1.67,-0.08,1.16,0.02,-0.210220809,0.677698428,1.65620883,-0.080032017,1.153323581,0.941442233
2000-03-13,-4.21,0.67,3.68,-3.57,3.91,0.02,-4.301189059,0.667765475,3.613904662,-3.635282947,3.835495388,0.951384287
2000-03-14,1.68,-0.87,-2.73,2.64,-1.67,0.02,1.666044089,-0.873806594,-2.767956911,2.605753432,-1.68410172,0.946790352
2000-03-15,1.15,0.64,-3.35,2.05,-2.6,0.02,1.143437763,0.637960696,-3.407398033,2.029270327,-2.634397534,0.946611166
2000-03-16,2.87,-0.7,-1.04,0.69,-0.93,0.02,2.829586915,-0.702461494,-1.04544579,0.687630394,-0.9343515,0.937558524
2000-03-20,0.38,0,0,0,0,0.02,0.379279824,0,0,0,0,0.937207136
2000-03-21,-0.55,0.74,-0.79,-1.74,-0.06,0.02,-0.551518069,0.737275433,-0.793137033,-1.755315925,-0.060018007,0.933968462
2000-03-22,-1.04,0.98,0.27,0.76,0.34,0.02,-1.04544579,0.975229144,0.269636155,0.75712655,0.339423307,0.932140183
2000-03-23,-0.55,-0.3,0.23,1.1,0.36,0.02,-0.551518069,-0.300450902,0.229735905,1.093994004,0.359353551,0.934666768
2000-03-27,0.6,-0.34,1.68,-1,2.11,0.02,0.598207168,-0.340579313,1.666044089,-1.005033585,2.088047758,0.945000909
2000-03-28,2.93,-1.33,-1.42,0.47,-1.19,0.02,2.887895955,-1.338923712,-1.430178471,0.468898949,-1.197137178,0.945984293
2000-03-29,3.31,-1.34,-1.05,0.08,-0.89,0.02,3.256399087,-1.349059018,-1.055551394,0.079968017,-0.893984157,0.946611166
2000-03-30,-1.2,1.24,-1.53,-0.33,-0.82,0.02,-1.207258123,1.232374969,-1.541825273,-0.330545701,-0.823380493,0.971250981
2000-04-03,-0.81,-1.54,1.29,-0.27,0.69,0.02,-0.813298323,-1.551981166,1.281750371,-0.270365157,0.687630394,0.950479973
2000-04-04,-1.62,-0.55,3.31,-1.51,2.07,0.02,-1.633265462,-0.551518069,3.256399087,-1.521516581,2.048866643,0.954016391
2000-04-05,-0.79,-0.32,2.03,-0.87,1.46,0.02,-0.793137033,-0.320513095,2.00967017,-0.873806594,1.449444615,0.955201034
2000-04-06,-2.06,0.82,0.54,-0.45,0.49,0.02,-2.081513971,0.816656267,0.538547228,-0.451015548,0.488803407,0.94831679
2000-04-10,1.17,-0.23,-1.14,1.54,-1.77,0.02,1.163208423,-0.230264906,-1.146547811,1.528262353,-1.78585183,0.936329551
2000-04-11,-1.39,0.8,-0.3,0.58,-0.33,0.02,-1.399750964,0.796816965,-0.300450902,0.578324476,-0.330545701,0.945626479
2000-04-12,1.21,-0.58,1.85,-0.41,1.14,0.02,1.202738021,-0.581688532,1.833095668,-0.410842804,1.133550966,0.945268944
2000-04-13,-2.6,0.76,2.6,-2.1,2.44,0.02,-2.634397534,0.75712655,2.566774675,-2.122363645,2.410707534,0.954562798
2000-04-17,-6.24,-1.7,2,-2.37,3.07,0.02,-6.443186016,-1.714615883,1.98026273,-2.398536275,3.023818306,0.955474842
2000-04-18,2.16,-1.62,0.71,0.97,-0.4,0.02,2.137002574,-1.633265462,0.707491367,0.965325703,-0.40080214,0.953743421
2000-04-19,1.55,0.66,-2.03,2.14,-1.7,0.02,1.538110204,0.657831536,-2.050887663,2.117423523,-1.714615883,0.945984293
2000-04-20,-0.01,1.03,-1.56,0.34,-0.91,0.02,-0.0100005,1.024731645,-1.572296047,0.339423307,-0.914165792,0.945179537
2000-04-24,1.59,-0.69,0.07,-0.67,1.04,0.02,1.577491912,-0.692391507,0.069975511,-0.672254576,1.034629205,0.942240655
2000-04-25,-0.13,-0.58,-0.04,-0.42,0.01,0.02,-0.130084573,-0.581688532,-0.040008002,-0.420884477,0.0099995,0.9421519
2000-04-26,0.39,0.38,-1.38,0.29,-0.88,0.02,0.389241472,0.379279824,-1.389610519,0.289580311,-0.883894867,0.940026343
2000-04-27,-1.31,0.07,0.4,-0.1,0.02,0.02,-1.31865618,0.069975511,0.399202127,-0.100050033,0.019998,0.924641732
2000-05-01,2.12,-0.81,-0.09,0.18,-0.38,0.02,2.097840639,-0.813298323,-0.090040524,0.179838194,-0.380723834,0.922083948
2000-05-02,0.84,0.45,0.13,-0.15,-0.12,0.02,0.836491633,0.448990527,0.129915573,-0.150112613,-0.120072058,0.917683728
2000-05-03,-0.58,0,0,0,0,0.02,-0.581688532,0,0,0,0,0.925925933
2000-05-04,0.89,0,0,0,0,0.02,0.886062843,0,0,0,0,0.920979865
2000-05-08,-0.64,1.04,0.28,0.19,0.01,0.02,-0.64205678,1.034629205,0.27960873,0.189819728,0.0099995,0.916506257
2000-05-09,-1.93,0.93,1.56,-0.9,1.21,0.02,-1.948867658,0.925702126,1.547957085,-0.904074465,1.202738021,0.914494786
2000-05-10,-0.87,0.3,0.58,-0.82,1.23,0.02,-0.873806594,0.299550898,0.578324476,-0.823380493,1.222496962,0.922679529
2000-05-11,-2.83,1.5,2.1,-1.46,1.64,0.02,-2.870816414,1.488861249,2.078253918,-1.470762887,1.626697246,0.923190545
2000-05-15,-0.99,0.33,2.02,-0.72,0.72,0.02,-0.994933085,0.329456695,1.999868651,-0.722604509,0.717420375,0.911327731
2000-05-16,0.55,0.38,-0.81,0.79,-0.57,0.02,0.548493023,0.379279824,-0.813298323,0.786895838,-0.5716307,0.918189343
2000-05-17,-0.16,0.54,0.51,0.26,-0.32,0.02,-0.160128137,0.538547228,0.508703905,0.259662585,-0.320513095,0.922083948
2000-05-18,-1.23,0.3,1.55,-0.67,0.91,0.02,-1.237627107,0.299550898,1.538110204,-0.672254576,0.905884449,0.935366191
2000-05-22,-3.74,0.79,2.25,-0.7,2.01,0.02,-3.811732211,0.786895838,2.225060893,-0.702461494,1.990066171,0.939319935
2000-05-23,0.42,-0.66,1.08,-0.68,0.9,0.02,0.419120462,-0.662187631,1.074209653,-0.682322535,0.895974137,0.928850006
2000-05-24,-2.15,-0.73,1.45,-1.14,0.77,0.02,-2.173449215,-0.732677539,1.439588028,-1.146547811,0.76705063,0.931272097
2000-05-25,1.67,0.36,-1.08,0.53,-1.28,0.02,1.65620883,0.359353551,-1.085874333,0.528600443,-1.288262583,0.933619682
2000-05-29,0.49,0.44,-0.43,-0.06,0.39,0.02,0.488803407,0.43903483,-0.430927159,-0.060018007,0.389241472,0.939143449
2000-05-30,0.01,0.55,-0.03,0.15,-0.55,0.02,0.0099995,0.548493023,-0.030004501,0.149887612,-0.551518069,0.929109007
2000-05-31,-0.63,0.49,-0.52,1.2,-0.59,0.02,-0.631992874,0.488803407,-0.521356705,1.192857087,-0.591747376,0.921658985
2000-06-01,0.43,-0.91,0.04,0.31,-0.03,0.02,0.429078142,-0.914165792,0.039992002,0.309520491,-0.030004501,0.926354807
2000-06-05,3.2,-0.85,-1.36,1.15,-1.78,0.02,3.149866706,-0.853633102,-1.369332713,1.143437763,-1.796032538,0.944733154
2000-06-06,0.97,0.57,0.05,-0.01,0.22,0.02,0.965325703,0.568381647,0.049987504,-0.0100005,0.219758354,0.947149098
2000-06-07,0.26,0.76,0.49,-0.45,0.76,0.02,0.259662585,0.75712655,0.488803407,-0.451015548,0.75712655,0.944287051
2000-06-08,-0.7,0.35,0.82,-0.52,0.73,0.02,-0.702461494,0.349388925,0.816656267,-0.521356705,0.727348397,0.935891457
2000-06-12,0.06,0.91,0.44,0.3,0.29,0.02,0.059982007,0.905884449,0.43903483,0.299550898,0.289580311,0.936329551
2000-06-13,-0.99,0.72,0.86,-0.32,1.57,0.02,-0.994933085,0.717420375,0.856323066,-0.320513095,1.557802996,0.938350428
2000-06-14,-1.29,1.14,0.41,-0.95,0.6,0.02,-1.298392756,1.133550966,0.40916179,-0.954541284,0.598207168,0.939761288
2000-06-15,-2.33,1.57,1.13,-0.53,0.82,0.02,-2.357573653,1.557802996,1.123663193,-0.531409482,0.816656267,0.94029149
2000-06-19,2.07,-1.58,0.89,-0.38,-0.12,0.02,2.048866643,-1.592615055,0.886062843,-0.380723834,-0.120072058,0.948766619
2000-06-20,2.13,-0.59,-1.05,0.84,-1.06,0.02,2.10763256,-0.591747376,-1.055551394,0.836491633,-1.065658019,0.947238784
2000-06-21,1.44,-1.01,-0.42,0.56,-0.45,0.02,1.42973047,-1.015135106,-0.420884477,0.558437829,-0.451015548,0.95666321
2000-06-22,0.45,0.47,0.25,-0.2,-0.59,0.02,0.448990527,0.468898949,0.24968802,-0.200200267,-0.591747376,0.955931563
2000-06-26,-1.64,0.9,0.96,0.09,0.82,0.02,-1.653596864,0.895974137,0.95542128,0.089959524,0.816656267,0.949036703
2000-06-27,1.97,-0.75,0.01,0.53,-0.19,0.02,1.950846639,-0.752826642,0.0099995,0.528600443,-0.190180729,0.948946737
2000-06-28,0.12,0.35,0.57,0.07,-0.01,0.02,0.119928058,0.349388925,0.568381647,0.069975511,-0.0100005,0.950479973
2000-06-29,1.22,0.02,0.36,-0.6,-0.22,0.02,1.21261798,0.019998,0.359353551,-0.601807233,-0.220242356,0.943307206
2000-07-03,1.25,1.45,1.01,0.66,-0.1,0.02,1.242252,1.439588028,1.004933585,0.657831536,-0.100050033,0.942507107
2000-07-04,-0.21,-0.02,-0.33,-0.16,-0.1,0.02,-0.210220809,-0.020002,-0.330545701,-0.160128137,-0.100050033,0.935191289
2000-07-05,-1.16,0.27,-0.99,1.17,-0.76,0.02,-1.166780487,0.269636155,-0.994933085,1.163208423,-0.762902716,0.931705907
2000-07-06,-1.24,0.22,1.53,-0.25,-0.27,0.02,-1.247752151,0.219758354,1.518413533,-0.250313022,-0.270365157,0.926955882
2000-07-10,1.85,-0.16,0,0.35,-0.53,0.02,1.833095668,-0.160128137,0,0.349388925,-0.531409482,0.933968462
2000-07-11,-0.35,0.74,0.7,0.15,-0.18,0.02,-0.350613933,0.737275433,0.697561374,0.149887612,-0.180162195,0.924812723
2000-07-12,-1.27,-0.16,0.57,0.38,-0.14,0.02,-1.278133436,-0.160128137,0.568381647,0.379279824,-0.140098092,0.925497431
2000-07-13,-1.96,0.49,-0.38,0.09,0.07,0.02,-1.979462733,0.488803407,-0.380723834,0.089959524,0.069975511,0.927557796
2000-07-17,-0.65,0.04,0.66,-0.65,0.85,0.02,-0.652121699,0.039992002,0.657831536,-0.652121699,0.846407841,0.924043637
2000-07-18,-2.27,0.24,-0.04,0.67,-0.15,0.02,-2.296161164,0.23971246,-0.040008002,0.667765475,-0.150112613,0.924641732
2000-07-19,-0.38,-0.11,0.08,-0.02,-0.19,0.02,-0.380723834,-0.110060544,0.079968017,-0.020002,-0.190180729,0.930232555
2000-07-20,0.55,0,-0.01,0,0,0.02,0.548493023,0,-0.0100005,0,0,0.917683728
2000-07-24,-1.21,-0.89,0.44,0.44,-0.47,0.02,-1.217380093,-0.893984157,0.43903483,0.43903483,-0.471107973,0.916422252
2000-07-25,-0.5,0.02,0.77,0.11,-0.37,0.02,-0.501254182,0.019998,0.76705063,0.109939544,-0.370686193,0.916506257
2000-07-26,-0.12,-0.19,-0.07,0,0.22,0.02,-0.120072058,-0.190180729,-0.070024511,0,0.219758354,0.915750954
2000-07-27,-1.81,0.49,0.67,0.16,-0.25,0.02,-1.826580881,0.488803407,0.667765475,0.159872136,-0.250313022,0.912159123
2000-07-31,0.1,-2.05,-0.19,-0.59,0.34,0.02,0.099950033,-2.07130416,-0.190180729,-0.591747376,0.339423307,0.915499404
2000-08-01,1.9,0.16,-0.72,-1.01,0.07,0.02,1.882175424,0.159872136,-0.722604509,-1.015135106,0.069975511,0.920132454
2000-08-02,0.53,-0.52,0.19,-0.67,0.28,0.02,0.528600443,-0.521356705,0.189819728,-0.672254576,0.27960873,0.923105329
2000-08-03,-0.96,0.52,0.59,-0.77,0.55,0.02,-0.964637705,0.518652669,0.588266316,-0.772979806,0.548493023,0.920979865
2000-08-07,1.22,-1.29,-0.08,-0.33,-0.01,0.02,1.21261798,-1.298392756,-0.080032017,-0.330545701,-0.0100005,0.921064708
2000-08-08,0.11,0.47,-1.17,0.59,-0.62,0.02,0.109939544,0.468898949,-1.17689836,0.588266316,-0.621929981,0.926612318
2000-08-09,1.64,-0.42,-0.52,-0.65,-0.12,0.02,1.626697246,-0.420884477,-0.521356705,-0.652121699,-0.120072058,0.928505138
2000-08-10,-0.69,0.56,-0.86,0.33,-0.68,0.02,-0.692391507,0.558437829,-0.86371934,0.329456695,-0.682322535,0.921998918
2000-08-14,-0.64,0.12,-0.46,-0.35,0.07,0.02,-0.64205678,0.119928058,-0.461061256,-0.350613933,0.069975511,0.917178765
2000-08-15,0.82,0.4,-0.66,-0.15,0.5,0.02,0.816656267,0.399202127,-0.662187631,-0.150112613,0.498754151,0.92250919
2000-08-16,0.13,0.67,-0.04,-0.26,0.87,0.02,0.129915573,0.667765475,-0.040008002,-0.260338587,0.866237308,0.921319332
2000-08-17,-1.26,0.7,-0.15,0.54,-0.03,0.02,-1.268005316,0.697561374,-0.150112613,0.538547228,-0.030004501,0.923616905
2000-08-21,-1.28,0.58,0.22,-0.83,1.07,0.02,-1.288262583,0.578324476,0.219758354,-0.833463679,1.06431601,0.923360977
2000-08-22,1.7,-1.06,0.99,-0.89,0.47,0.02,1.685711707,-1.065658019,0.985131605,-0.893984157,0.468898949,0.934754126
2000-08-23,1.58,-0.71,-1.06,-0.61,0.17,0.02,1.567647939,-0.712532494,-1.065658019,-0.611868101,0.169855664,0.934666768
2000-08-24,0.82,-0.18,0.56,-0.7,0.41,0.02,0.816656267,-0.180162195,0.558437829,-0.702461494,0.40916179,0.936329551
2000-08-28,1.13,-0.9,-2.13,0.65,-0.36,0.02,1.123663193,-0.904074465,-2.153011855,0.64789661,-0.360649559,0.942240655
2000-08-29,0.2,-0.21,-0.11,0.31,-0.42,0.02,0.199800266,-0.210220809,-0.110060544,0.309520491,-0.420884477,0.937998295
2000-08-30,-1.63,0.95,0.17,0.41,-0.26,0.02,-1.643430646,0.945515877,0.169855664,0.40916179,-0.260338587,0.937470701
2000-08-31,-0.71,0.21,-0.36,-0.43,0.21,0.02,-0.712532494,0.209779808,-0.360649559,-0.430927159,0.209779808,0.943841506
2000-09-04,-0.22,0.03,0.45,0.43,-0.12,0.02,-0.220242356,0.029995501,0.448990527,0.429078142,-0.120072058,0.94464384
2000-09-05,-0.82,0.26,0.49,0.33,-0.48,0.02,-0.823380493,0.259662585,0.488803407,0.329456695,-0.4811557,0.944019668
2000-09-06,-0.61,-0.09,0,0.13,-0.2,0.02,-0.611868101,-0.090040524,0,0.129915573,-0.200200267,0.951112807
2000-09-07,0.75,-0.4,0.27,0.13,-0.45,0.02,0.747201484,-0.40080214,0.269636155,0.129915573,-0.451015548,0.942418259
2000-09-11,-2.14,0.78,0.36,0.15,-0.17,0.02,-2.163230013,0.776973726,0.359353551,0.149887612,-0.170144664,0.93527874
2000-09-12,-1.16,-0.15,0.04,0.34,-0.27,0.02,-1.166780487,-0.150112613,0.039992002,0.339423307,-0.270365157,0.934055727
2000-09-13,0.55,-0.84,-0.2,0.42,-0.32,0.02,0.548493023,-0.843547882,-0.200200267,0.419120462,-0.320513095,0.931011979
2000-09-14,-0.41,0.08,-0.75,0.29,-0.12,0.02,-0.410842804,0.079968017,-0.752826642,0.289580311,-0.120072058,0.932313967
2000-09-18,0.01,-0.01,1.15,-0.18,0.35,0.02,0.0099995,-0.0100005,1.143437763,-0.180162195,0.349388925,0.935016386
2000-09-19,0.41,-0.24,1.32,-0.75,0.53,0.02,0.40916179,-0.240288462,1.311363915,-0.752826642,0.528600443,0.938086305
2000-09-20,2.35,-0.5,0.24,-0.21,0.26,0.02,2.322812612,-0.501254182,0.23971246,-0.210220809,0.259662585,0.937734451
2000-09-21,-0.65,0.66,-0.03,-0.39,0.16,0.02,-0.652121699,0.657831536,-0.030004501,-0.390762483,0.159872136,0.925925933
2000-09-25,0.85,-0.15,-0.24,-0.21,0.33,0.02,0.846407841,-0.150112613,-0.240288462,-0.210220809,0.329456695,0.930492207
2000-09-26,-0.04,-0.56,0.74,-0.07,0.14,0.02,-0.040008002,-0.561573879,0.737275433,-0.070024511,0.139902091,0.932574831
2000-09-27,-1.54,0.39,0.63,-0.06,-0.23,0.02,-1.551981166,0.389241472,0.628023796,-0.060018007,-0.230264906,0.92893634
2000-09-28,-0.94,-0.13,0.86,-0.92,0.69,0.02,-0.944445883,-0.130084573,0.856323066,-0.924258137,0.687630394,0.924812723
2000-10-02,0.8,-1.72,-0.29,0.27,-0.78,0.03,0.796816965,-1.734963834,-0.290421315,0.269636155,-0.783057912,0.918358006
2000-10-03,0.4,-0.58,0.12,-0.28,0.07,0.03,0.399202127,-0.581688532,0.119928058,-0.280392733,0.069975511,0.915834773
2000-10-04,0.29,-0.96,-0.3,0.11,0.15,0.03,0.289580311,-0.964637705,-0.300450902,0.109939544,0.149887612,0.916758366
2000-10-05,0.02,-0.14,0.02,0.82,-0.7,0.03,0.019998,-0.140098092,0.019998,0.816656267,-0.702461494,0.919709355
2000-10-09,-0.07,0,0,0,0,0.03,-0.070024511,0,0,0,0,0.92833275
2000-10-10,-0.37,-0.06,0.93,-0.1,0.17,0.03,-0.370686193,-0.060018007,0.925702126,-0.100050033,0.169855664,0.928160362
2000-10-11,-1.69,0.38,1.12,-0.24,-0.22,0.03,-1.704443461,0.379279824,1.113774441,-0.240288462,-0.220242356,0.928074215
2000-10-12,-0.45,-0.19,0.52,-0.5,0.51,0.03,-0.451015548,-0.190180729,0.518652669,-0.501254182,0.508703905,0.928505138
2000-10-16,0.75,0.3,-0.91,0.66,-0.49,0.03,0.747201484,0.299550898,-0.914165792,0.657831536,-0.491204436,0.926698186
2000-10-17,-0.96,-0.1,1.08,-0.16,0.18,0.03,-0.964637705,-0.100050033,1.074209653,-0.160128137,0.179838194,0.928850006
2000-10-18,-1.99,-0.04,1.33,-0.46,0.33,0.03,-2.010067171,-0.040008002,1.321233147,-0.461061256,0.329456695,0.923105329
2000-10-19,-0.93,-0.49,0.45,-0.76,0.88,0.03,-0.9343515,-0.491204436,0.448990527,-0.762902716,0.876150567,0.918864273
2000-10-23,-0.29,0.27,1.05,-0.36,0.6,0.03,-0.290421315,0.269636155,1.044525786,-0.360649559,0.598207168,0.926440582
2000-10-24,0.08,0.29,0.87,-0.46,0.5,0.03,0.079968017,0.289580311,0.866237308,-0.461061256,0.498754151,0.924129039
2000-10-25,-1.17,-0.22,0.15,0.59,-0.56,0.03,-1.17689836,-0.220242356,0.149887612,0.588266316,-0.561573879,0.923872925
2000-10-26,-0.13,-0.45,1.09,-0.5,0.06,0.03,-0.130084573,-0.451015548,1.084102318,-0.501254182,0.059982007,0.921404269
2000-10-30,-1.4,0.4,1.2,-0.48,0.41,0.03,-1.409892438,0.399202127,1.192857087,-0.4811557,0.40916179,0.919202156
2000-10-31,-0.49,-0.58,1.9,-0.58,0.86,0.03,-0.491204436,-0.581688532,1.882175424,-0.581688532,0.856323066,0.923787523
2000-11-01,3.33,-0.98,-1.7,0.67,-0.99,0.02,3.275756424,-0.984833605,-1.714615883,0.667765475,-0.994933085,0.924641732
2000-11-02,0.38,-0.1,0.17,-0.14,-0.31,0.02,0.379279824,-0.100050033,0.169855664,-0.140098092,-0.310481495,0.935016386
2000-11-06,1.77,-0.07,-1.33,0.25,-0.29,0.02,1.754517922,-0.070024511,-1.338923712,0.24968802,-0.290421315,0.934055727
2000-11-07,0.17,0.48,-1.31,0.61,-0.39,0.02,0.169855664,0.478851673,-1.31865618,0.608147032,-0.390762483,0.932574831
2000-11-08,-0.08,0.34,-0.08,0.01,0.14,0.02,-0.080032017,0.339423307,-0.080032017,0.0099995,0.139902091,0.929540768
2000-11-09,-1.96,0.94,0.17,-0.05,-0.03,0.02,-1.979462733,0.935609492,0.169855664,-0.050012504,-0.030004501,0.927385688
2000-11-13,-1.41,-0.02,1.99,-1.2,0.24,0.02,-1.42003494,-0.020002,1.970458327,-1.207258123,0.23971246,0.924556144
2000-11-14,-0.87,0.54,0.17,-0.04,-0.24,0.02,-0.873806594,0.538547228,0.169855664,-0.040008002,-0.240288462,0.919455662
2000-11-15,0.35,-0.75,-0.81,0.67,-0.46,0.02,0.349388925,-0.752826642,-0.813298323,0.667765475,-0.461061256,0.918779895
2000-11-16,-1.71,0.76,1.35,-0.63,0.57,0.02,-1.724789341,0.75712655,1.340968691,-0.631992874,0.568381647,0.919286627
2000-11-20,-1.6,0.13,1.2,-0.12,0.51,0.02,-1.612938193,0.129915573,1.192857087,-0.120072058,0.508703905,0.909752585
2000-11-21,-1.12,0.03,1.05,-0.74,0.53,0.02,-1.126319228,0.029995501,1.044525786,-0.742751583,0.528600443,0.907770451
2000-11-22,-0.99,1.05,1.35,-0.09,0.61,0.02,-0.994933085,1.044525786,1.340968691,-0.090040524,0.608147032,0.906207506
2000-11-23,-0.09,0,0,0,0,0.02,-0.090040524,0,0,0,0,0.899037998
2000-11-27,2.07,-0.28,-1.63,1.12,-0.25,0.02,2.048866643,-0.280392733,-1.643430646,1.113774441,-0.250313022,0.907688122
2000-11-28,0.48,-0.1,-0.77,0.66,-0.68,0.02,0.478851673,-0.100050033,-0.772979806,0.657831536,-0.682322535,0.898311194
2000-11-29,-2,0.62,1.55,-0.2,0.12,0.02,-2.020270732,0.618085908,1.538110204,-0.200200267,0.119928058,0.906043313
2000-11-30,1.74,-0.34,0.89,-0.01,0.03,0.02,1.725035341,-0.340579313,0.886062843,-0.0100005,0.029995501,0.899361446
2000-12-04,0.6,0.32,-0.7,0.33,-0.4,0.02,0.598207168,0.31948909,-0.702461494,0.329456695,-0.40080214,0.903016049
2000-12-05,-1.39,0.44,-0.54,0.51,-0.73,0.02,-1.399750964,0.43903483,-0.54146327,0.508703905,-0.732677539,0.907770451
2000-12-06,2.03,-0.9,-1.67,0.46,-0.43,0.02,2.00967017,-0.904074465,-1.68410172,0.458945233,-0.430927159,0.904649869
2000-12-07,-1.33,0.71,0.8,-0.49,0.5,0.02,-1.338923712,0.707491367,0.796816965,-0.491204436,0.498754151,0.901713222
2000-12-11,1.64,-0.44,0.08,0.09,0.56,0.02,1.626697246,-0.440970849,0.079968017,0.089959524,0.558437829,0.896298327
