Date,SP500,US Large Cap,US Small Cap,US Mid Cap,TSX,Europe,EM,US Treasury,US Corp High Yield,US IG 5-10 yr,CGOV 10y,CGOV 5y,CGOV 2y,Gold,Crude Oil,US Real Estate,CAN Real Estate,Toronto Real Estate,VIX,GDP,US/CAD,RF
2002-08-14,0.03587779252188341,0.03917978436147123,0.027807154119492878,0.03407871801608072,0.003225007669392299,0.025042859956151416,0.008791115633014539,0.00833683496643334,-0.004204210396779711,0.0003845784106625122,0.023530497410194036,0.04392805382820301,0.07740069821069774,-0.0254790853009849,0.011709056902967974,0.007256381145911246,-0.0007860090795709217,0.00359066813072854,-0.10158330444227477,0.00010908569511568043,1.5638,0.006
2002-08-15,0.013784409516081788,0.010691732448925266,0.010608456275123409,0.015580470975248019,0.0011443708888084572,0.014341836436684055,0.0057169108565638515,0.014651570593750935,-0.006763719245126928,-0.0029843584123401988,0.0034823018358744904,0.009320177395898584,0.015147214779913107,0.03174869831458027,0.031136217669636968,0.005965714933996341,0.001080603278195899,-0.0007171029349967499,-0.09490852994490956,0.00010907379672461275,1.5590000000000002,0.006
2002-08-16,-0.002999145350046481,-0.0012336332057806911,0.01071018056098353,0.0003737783537905117,0.002155486774769032,-0.002808687165629533,0.005818565142052374,0.03391431015448811,0.0,-0.00483232794988249,0.010183583059128127,0.021415102421513937,0.022593113202934157,-0.017654935238720713,0.004570137144114965,0.011090686694158138,0.0004907975558645245,-0.009369437911177031,-0.021292013148944373,0.00010906190092904388,1.5593,0.006
2002-08-19,0.023116287509645964,0.02370389040702175,0.017110683613210508,0.017865398910747867,0.013058564288891348,0.03424045284597093,0.0013405276983158641,-0.009432936281574197,0.0011506435788827295,0.005603338011207246,-0.008639777272001358,0.0512816528762494,0.002642009462838576,-0.03495501503357674,0.010113502523228969,-0.0014716706114561394,-0.00255478177671584,0.0,-0.006966242034418147,0.00010905000772808583,1.5743,0.006
2002-08-20,-0.010643443117387892,-0.01428304291312442,-0.008624369821311177,-0.012953323773733092,-0.0004221314093146596,-0.01750545598214686,0.006908663273606665,-0.03233472307244249,0.0021765425763006527,0.010636869011605855,-0.021439137264331467,-0.026447081538851235,-0.03672602624257526,-0.016606160416384904,-0.0010354134317120253,-0.0040582973980048355,0.0,0.006495872715445235,0.03368015935009931,0.0001090390232977581,1.5682,0.006
2002-08-21,0.014305492723902389,0.012993427731055404,0.018627579210938192,0.011786588555062764,0.0014444230075468887,0.01268515952731586,0.0055721537208731926,0.011888067527912464,0.005360651295259629,0.0013335875476153702,0.006871529934001214,0.008818598698618956,0.02463326717033687,-0.01348638107656008,0.016200793781901146,0.004917035106422572,9.838162239246007e-05,0.0,-0.04705122414672035,0.00010902622900676303,1.5550000000000002,0.006
2002-08-22,0.009665927774527041,0.013543433003650358,0.00867146963559824,0.015850027798274442,0.00939025917800454,0.00920123597440844,0.0022795985886408716,0.0280742447323583,0.00431577724363506,-0.0014289118887578986,0.020910732875133745,0.03386403033541454,0.055690142259428546,0.03403731978396131,-0.013779165264906957,0.002938657679859939,0.0004917629801586684,0.00359066813072854,-0.01714940207295446,0.00010901434358408746,1.5588,0.006
2002-08-23,-0.02174907977744979,-0.02332260208911836,-0.022136523552579487,-0.020400316250086252,-0.01700668999505351,-0.017004713303757045,-0.004929133158429889,-0.019462602638800158,0.0007772563244429034,0.002855784901357892,-0.011950797592454371,-0.015351178655760796,-0.015841915465657865,-0.02929636948843082,-0.0073046988603273294,-0.0004891769695200769,0.0037295165419653953,-0.003590668130728485,0.055034036826007306,0.00010900246075224873,1.5565,0.006
2002-08-26,0.006952519314881884,0.007358903181443761,0.016363906759698746,0.008864731247570245,0.012558504089934565,0.006542178024022213,-0.0018588599921999483,-0.002293931549478668,0.002149254558679643,0.0010450810888963523,-0.007200576017405447,-0.013124423733923318,-0.005719203464527001,0.03126293846047164,0.02244922957254687,0.0069482817484313175,0.001859555221441668,0.006453948540743739,0.01925409927739577,0.00010899058051102491,1.5552000000000001,0.006
2002-08-27,-0.011614532420693114,-0.01401556886736634,-0.02395887997714351,-0.016516745345583846,-0.00826044592839799,0.014824365852947026,0.000996247550269497,0.01361525035726324,0.0005961962854711518,-0.0024719541014964048,0.010105021858194497,0.01467018974779362,0.024923408452456934,0.03095024604110106,-0.015496403337960865,0.004605510503851619,-9.778516606817261e-05,-0.0028632804100152337,0.007333366197795979,0.00010897960854227193,1.5542,0.006
2002-08-28,-0.022120519690760176,-0.0177000224525438,-0.020215673197805657,-0.018932888547956876,-0.009512450753525956,-0.037158592082501496,-0.011013694749648988,-0.016365435831409564,0.0006554056301580459,0.001902045271481478,-0.006595562221919167,-0.008642713077736909,-0.012384059199721666,-0.0082882208601022,-0.0171266692624002,0.0083087960692484,-0.005687962770654573,0.002863280410015155,0.10130047480499961,0.00010896682769651681,1.5588,0.006
2002-08-29,0.0004342162465099385,-0.00019971633576759153,0.010853902696471874,0.0021164972087463984,0.0015231693973871865,-0.015608381036942572,-0.005147800005816491,-0.01789376445349613,0.007772444123816279,0.0036986148664406903,-0.008600522130426488,-0.009616533909874103,-0.01454882315986646,0.027156705164484967,0.02024522056655605,-0.004687790302296115,0.0032402208132288586,0.0042796071023650005,0.01044941587434114,0.00010895495522069967,1.5587,0.006
2002-08-30,-0.0039147505410835025,-0.002238534381876812,-0.0062185254535395505,-0.001692839250461351,0.003329821769710707,0.004795126886281655,0.008197042571497894,0.0008455842886934004,0.009938627486694503,0.00056780544726049,-0.0031458932747785574,-0.0020245198681836676,0.001722653311446156,0.0012453301733962143,0.0020809382680373398,0.004687790302296083,0.0004900279413978857,-0.0007119971820898639,-0.0310687030770769,0.00010894308533172346,1.5585,0.006
2002-09-03,-0.0388808275781518,-0.04386734395877273,-0.03102039899993645,-0.03451902954818476,-0.02425599862861078,-0.04559891459536835,-0.01744868014146469,-0.04398754439971487,0.0005850006016842688,-0.0004731488141262305,-0.032422291578698255,-0.05009702990600474,-0.054529494226773126,0.020936725352578258,-0.04193950418669851,-0.010487709895842998,-0.002649008171576842,0.0007119971820897821,0.20259064262732593,0.00021785147653011222,1.5531000000000001,0.006999999999999999
2002-09-04,0.014171871424283862,0.017585909761964197,0.024329967223792368,0.015319916290880965,0.009900467956944315,0.01018915188947982,-0.008135962562608214,-0.00047958605071427485,-5.848466241408043e-05,0.0036846373587590964,-0.003055925776378095,-0.00951481964133862,-0.024533582521994234,-0.03788096506907837,0.01712653424426246,0.002541604999040652,0.0,0.009915095392196442,-0.06538952111384093,0.00010890749107882752,1.5666,0.006999999999999999
2002-09-05,-0.008524053406930309,-0.0157193851695292,-0.019129402252325303,-0.014120681812155025,-0.005040521644721223,-0.01704005788107382,-0.006128440595860891,-0.009079673830704507,0.0001754437268746814,0.0028251266553675825,-0.01128564353307636,-0.02101272819788768,-0.023877980196657923,0.037271394797231384,0.024812969942436196,-0.0033902441964836633,0.0013744357160729492,-0.017057982904576625,0.037225792339902815,0.0001088956315287792,1.5724,0.006999999999999999
2002-09-06,0.013648270924375922,0.01603457423769025,0.025497131933483817,0.018700669412216032,-0.000800636232295533,0.015236224246528101,-0.0015898804026402175,0.021749027072220747,-0.00035091823965217444,-0.0067937607974053625,0.01819905049111091,0.02649480604364972,0.05234202885196741,0.011518769372200503,0.021495962606005233,0.00024254183965612624,0.00205811803917645,0.0007165890668519408,-0.06732159771618346,0.00010888377456135387,1.5591,0.006999999999999999
2002-09-09,0.007306575182437995,0.01056471649002145,0.006541227548525323,0.007302592856360678,0.006532879409237952,0.0062992334279871505,0.004383322806806464,0.01169806891250093,0.0023954906141284106,0.0006625337424687755,0.0036407807206556213,0.0073416552377235204,0.017053517247552528,0.022646975043781832,0.00406087588917847,0.0016961477291498883,-0.0004896440385737796,-0.0007165890668519439,0.003297612221556673,0.0001088728249719766,1.5638,0.006999999999999999
2002-09-10,0.011406133749716135,0.007756912393482667,0.005223614031061091,0.003899863740940393,0.003367408534990349,-0.004270149201206289,0.01656486927974396,-0.015995174982569818,0.0011081626050200807,0.00424869637849301,-0.007498261902312279,-0.009721475494653353,-0.00714501402273409,-0.026875311153302855,0.0005331002034752216,-0.0016961477291498402,0.00019588638652243977,0.0035778213478841235,-0.03831029095068504,0.00010886006827246521,1.5718,0.006999999999999999
2002-09-11,-0.006235320754383783,0.0002529728597541577,-0.0012767317406152763,-8.94814550281838e-05,0.011256322070428733,0.0180788318683348,0.008163861420209605,0.015970535033819466,0.0007575095779296274,-0.0013198832876817781,0.009716675638572349,0.012313676781220561,0.019527247695380397,0.009638628837768792,0.0009375666572152675,0.0015750896816682537,0.006831960987180619,0.0035650661644961446,-0.0077264656806346746,0.00010884821904780298,1.5796999999999999,0.006999999999999999
2002-09-12,-0.01860724855330717,-0.024932379709320888,-0.019674880745163,-0.024641159775387847,-0.01542899539313953,-0.03168448392411345,0.00020156549267017512,-0.024544782003953932,0.003720934525689933,0.005175264432559084,-0.012364604673264515,-0.012790321213504843,-0.01863132408759483,0.04970330200254255,-0.030271272720351666,-0.007290433262679232,0.006205779636924986,0.0035524016043677006,0.07443623115301752,0.00010883637240265583,1.5865,0.006999999999999999
2002-09-13,0.002456455009228104,0.0027471871750253444,0.006385648626480103,0.004073138969171639,-0.0033368638802808172,-0.025434897147821493,-0.017553227618980285,-0.013935026897009848,-0.0004643603519707994,0.0016879223812476033,-0.007575018307765466,-0.003821356453391157,0.04208686587488971,0.0011402509787316571,0.03256885276353477,-0.010419953303652791,0.00462919140877838,-0.003552401604367772,-0.04583453634379936,0.00010882452833591374,1.5800999999999998,0.006999999999999999
2002-09-16,0.0024504356213517417,0.0024416286038957524,-0.008015640837411108,-0.0037521779173322316,0.0008233385378929293,-0.015101749960025118,-0.019225055848378882,0.0018931162756952956,0.0012184863267422142,0.003927440993712362,0.0012322860462651017,0.0038213564533911976,0.011383162185639794,-0.005141399500418652,-0.0030006726140395495,-0.0012330457789152,0.0018264845260342812,0.0021329549501415855,0.025359683154413885,0.00010881359115039204,1.5824,0.006999999999999999
2002-09-17,-0.023183572656281917,-0.019838920090761873,-0.02065780525467873,-0.01998006017303152,-0.016808135170622896,-0.01920366263144801,0.015800629517221828,-0.024684945084112828,0.00011596892045935919,0.0007463383124683012,-0.00803713754464883,-0.012473176823904844,-0.013675426799675495,-0.02200436205103249,-0.019585681159559425,-0.009794883342914376,-0.00221143304392434,-0.004983990380980737,0.033983203214177644,0.00010880084783529375,1.5807,0.006999999999999999
2002-09-18,-0.01006988712873395,-0.004912394399286648,-0.008697646266526266,-0.001755392429784664,-0.01378139371496388,-0.009497210066919889,-0.02398879199869823,0.0062936814130404835,-0.0008120650098234817,-0.001213082778351269,0.010701892631798887,0.012949821256189103,0.012259597595303926,-0.0029316936858267283,0.01186181764849795,-0.00012460282864549548,-0.0031814921991033737,-0.010043126022175454,-0.012975158863133305,0.00010878901149866098,1.5781,0.006999999999999999
2002-09-19,-0.026217639142283335,-0.03124684270897534,-0.02943561574262892,-0.029116387003159216,-0.018660620980007675,-0.022016968503931936,-0.008397480721157912,-0.017119119990570354,-0.0010450535089529165,0.0,-0.009667873306910534,-0.016334737447500722,-0.024090640227511135,0.023789923806236672,0.0023598577874951393,-0.007504725654067693,-0.004451763860422683,0.006467863007486358,0.08012471185579559,0.00010877717773710333,1.5737999999999999,0.006999999999999999
2002-09-20,-0.0041407926660315,0.0016688498206299958,0.002534271601732686,0.001999783822493448,0.002230789029296704,0.007475738778107563,-0.003442832909635653,0.0023541559059802844,-0.001453277395729174,0.0004667444658829387,0.0018585446754032196,0.0033849161913116375,0.006654154452673457,0.02267670867102972,0.0033585433685417204,0.004384598317823906,-0.0021361305336050187,-0.0050269405679740625,-0.04195014191440485,0.0001087662504602807,1.5727,0.006999999999999999
2002-09-23,-0.00821384297792491,-0.012307129723952016,-0.019752007316462997,-0.015842347855677095,-0.019858804029616695,-0.04883981783512407,-0.02349071125653211,-0.024254795632466013,-0.00203814308434483,-0.003084547007961927,-0.008494819548961627,-0.01360895851312454,-0.025110808441906874,-0.025547798785671646,0.028734282322089195,-0.002879140750843548,-0.003505358993438884,-0.006500564603093428,0.017798588337257313,0.00010875351783730644,1.5821,0.006999999999999999
2002-09-24,-0.016268359029499694,-0.01644350286848152,-0.006829179961776699,-0.019981647060733316,-0.0018421319938055356,-0.016294710074833237,-0.009068035372499669,-0.013544471187128407,-0.0036206533362820297,-0.00018724838552975913,0.004567165921007983,0.005611823926003035,0.005014020237590417,0.04112097224864154,0.0019487121866393737,-0.011093016816039797,-0.000585422984814204,-0.006543098588935947,0.02094839696381065,0.00010874169179564625,1.5869,0.006999999999999999
2002-09-25,0.024482202007424667,0.023778247166503102,0.024853971695409014,0.028431406952676826,0.015717280992073784,0.03361004125211945,-0.009521772559652218,0.02784233092479789,-0.00040960824470413147,-0.0020620496574582587,0.018469640558715642,0.023089048772364815,0.02527367638385025,-0.019504658448273347,-0.0042339526119283995,-0.002538394560106304,0.005353592384545816,0.0014577262056565629,-0.08199838645399028,0.00010872986832573126,1.5789,0.006999999999999999
2002-09-26,0.016228013698687423,0.017571619551406133,0.016005829293537308,0.019093945438501098,0.0023314131481036856,0.03053094459896024,0.009485040939232617,0.004393270728517554,0.0,0.0011252814390716238,0.005879388451570794,0.006398884258278456,-0.0025850940721048456,-0.11119253294037407,-0.007536648790990692,0.011623630553594768,-0.003013953961089487,-0.0021873869458005116,-0.07594361086281379,0.00010871804742689548,1.5748,0.006999999999999999
2002-09-27,-0.03537880843349232,-0.033984216299365065,-0.022364599779947193,-0.022640479143437038,-0.01111598985456703,-0.023637006916268324,-0.005672833572394878,-0.02845632836142497,0.0,0.007934697406031426,-0.00954612712899058,-0.016194685919980495,-0.0339313042827558,-0.05228683644642829,0.004265914752230172,-0.007059149445005876,9.736624320036211e-05,0.002915453960124135,0.0662530908848618,0.00010870713251729893,1.5789,0.006999999999999999
2002-09-30,-0.011669027510289465,-0.01451502149101413,-0.0019736466614401057,-0.012118689681344868,0.011277804247339497,-0.019009049132870576,-0.01710143948552049,-0.01770445824592373,-0.012722518171550111,-0.0018613313889491003,0.0002040608108294125,-0.005537512645413543,-0.008065764414366242,0.030028365845485773,-0.002946556648363025,-0.011450506787995265,-0.00791754294903378,-0.002915453960124131,0.0709924938464334,0.00010869441323988852,1.5868,0.006999999999999999
2002-10-01,0.04693118385849346,0.04042648114187019,0.017509950876584635,0.02819550781190506,0.006160178783147478,0.038162860495327404,0.010801622467104088,0.03311107740565055,-0.0003557241989251101,-0.00485573836699394,0.020598466578657527,0.02574021996293287,0.02722061557332604,0.0006428801250023521,0.012396165391111385,-0.00281906901201606,-0.005806817163093114,-0.011009285508369255,-0.15121554417149566,0.0001086826000482964,1.5819999999999999,0.006
2002-10-02,-0.030439964966439456,-0.023614561705600768,-0.01995337521168989,-0.025612575856726345,-0.019146168732360233,-0.011044288967267458,0.0021909067602573578,-0.013031353555913453,-0.00023721978524242964,-0.00028085943170155043,-0.015104506274849409,-0.010882529921620851,-0.018262657791226666,-0.00386349482504459,-0.011078545699713775,-0.011356426089344913,0.0009865825583189164,0.013196672454169816,0.07642900783349552,0.00015332299441377458,1.5891,0.006
2002-10-03,-0.010153598654384113,-0.010284020628813484,-0.015260303183799196,-0.014152346654290672,-0.012187368947342282,-0.0070922283094916865,-0.003269555206882918,0.0044622281752093925,-0.0013057156582371367,-0.0004682744173605029,0.0028368813351997567,0.004272496411424444,0.007994121032799882,0.000644953263246597,-0.02424386806187326,0.0045322188295567846,-0.012702363904193544,-0.01986089556329793,0.012948656776092544,0.00015329858713076006,1.5916000000000001,0.006
2002-10-04,-0.018515641457502976,-0.022467471430761624,-0.027096730353887464,-0.026358506547981678,-0.015290242554072141,-0.02705304747170995,0.003380829107704444,-0.005144198276793575,-0.0015453197726019185,-0.0023446669592541345,0.009465381312481924,0.016909750030460132,0.028490299061135555,0.007067167223092353,-0.004700638625697068,-0.021680358122032832,-0.00812238107974557,-0.006708933102730024,0.05602611336140285,0.00015327599308343225,1.5931,0.006
2002-10-07,-0.020884895905947783,-0.01833557005511222,-0.03010343278154783,-0.022953821235022116,-0.016025749936613962,-0.02485585391037681,-0.026076998940146107,-0.014153059251400384,-0.0012498885655380892,-0.004705891037412616,-0.0062330552659014635,-0.013363227812167028,-0.018221762302708777,-0.020045934741947463,0.000666731213738423,-0.030021016254857702,-0.004844579519556439,-0.01811370279914688,0.07750527926311983,0.00015325250315408626,1.5958,0.006
2002-10-08,0.015548902603525134,0.016498231214792956,0.008108321102433806,0.01352039524079776,-0.0017821132005666903,0.0,0.0013695505450433505,0.005520148708760519,-0.0034602110648956196,-0.009383510394165046,0.00422663404704679,0.006586709299220095,0.013625373860008696,-0.03523129414953678,-0.005216653347807154,-0.012320484388040624,-0.004969836285341307,0.0030418274404847207,-0.03873302721335445,0.00015322811789213515,1.5967,0.006
2002-10-09,-0.028650915378986917,-0.026320855621181086,-0.03476302768156538,-0.0317478652252726,-0.023468224950932655,-0.015378692402651271,-0.01408905388044919,-0.0183613719445432,-0.0010164729267676767,-0.003720845775437043,-0.006649898560821236,-0.011792589489823676,-0.02271501275127746,-0.024658783663252665,-0.003464031695717851,-0.02397661553392485,-0.02408019212553558,-0.012992158293652887,0.02670032334669059,0.00015320554502568946,1.5967,0.006
2002-10-10,0.031880731851290346,0.033682814077873845,0.03264873051934202,0.03926070062387915,0.02042444336773241,0.04544424811947982,-0.017777381527338414,0.024808847535512976,-0.0016764463272523713,-0.00019118631164260295,0.004035517986750577,0.0023696693553183824,-0.007984664630579239,-0.022441334472680416,-0.013010159279803804,0.023976615533924925,-0.007002902932852872,0.012232568435634451,-0.11508669778078157,0.00015318117442750308,1.5896,0.006
2002-10-11,0.042848960292469145,0.03892217055946969,0.029200946086226594,0.03473682163684789,0.028125478430862882,0.03371966971657118,0.004659639967617984,0.03271395182834745,-0.011935761686909054,0.0028639637714291608,0.016377438152937112,0.01596652843328652,0.014736488313318957,0.02521141934649607,0.012598007298351458,0.021799228342584576,0.010641727969991022,0.0,-0.05052268942455021,0.0001531586156654412,1.5865,0.006
2002-10-14,0.00556906469261491,0.007138770174261178,0.007228947143151292,0.008922248822130155,0.0,-0.011114032056579846,0.009409455480800952,0.001956689061315753,0.0,0.0018096104752537148,-0.0013876501384182034,-0.0023320906091896004,-0.0029299757263299415,0.00551725537475466,0.018188964891141867,-0.012612902001462334,0.0,0.0,0.009478743954543739,0.00015313516169594785,1.5857999999999999,0.006
2002-10-15,0.04697107563351919,0.046966508583317516,0.04161879583729412,0.04039593331217987,0.03948340795836197,0.07296431614241743,0.026164005585645866,0.053263298976552485,-0.0009100561829366148,-0.011869575555383882,0.029514504301295093,0.03712617033263393,0.040258455480263744,-0.024365980933421977,-0.0070342271807661005,0.019328843966899278,0.014322021118804557,-0.010695289116748032,-0.05768084577242132,0.00015311081306865827,1.588,0.006
2002-10-16,-0.02453760769331556,-0.023710133101549496,-0.028855456832555762,-0.027256933614673132,-0.010080479656333964,-0.02583257733357288,0.008708436852133097,0.0137552382066812,-0.0013970300203932483,-0.002410220496738624,0.009011661024293842,0.01051816791032884,0.004218822176365957,0.0007044734352638377,-0.009117326684160343,-0.005369140415058208,0.0007158562457359059,-0.0015372793188863669,0.05657035148839425,0.0001530882754384216,1.5832000000000002,0.006
2002-10-17,0.019678017409923174,0.021147681877806985,0.0343676435042076,0.031255151504667684,0.018940627435110286,0.03124881570084292,0.016237011522743976,0.03690921121802632,0.00012155837856081482,-0.007557443198024105,0.013461194827764698,0.017871407799721403,0.016975501557034037,0.023661507498158228,0.0050754404170129585,0.009377161812597007,0.006521319218843485,0.011472401162236781,-0.05422155416663882,0.00015306484300541679,1.5693000000000001,0.006
2002-10-18,0.004182923966832169,0.006177741053105448,0.002744740972919163,0.0026020010226626964,0.008224529354545882,-0.002351282531650002,0.017857617400006468,-0.022853321361334528,0.0010326500538001893,0.0026225064809347626,-0.010411830924933014,-0.016092047899644187,-0.019223324925528713,-0.014548230265292734,-0.0013581247035006393,0.0033277900926747457,-0.0013212055379895862,0.018832948333092178,-0.01685682381133394,0.00015304051631883522,1.5737,0.006
2002-10-21,0.017113554512841668,0.014614753353096558,0.017322822077890192,0.0266121823748491,0.005626971278374756,0.028085866029661056,-0.0027127243328674343,0.034875427534796916,0.0013954196106249525,-0.005934735519814578,0.017729623220198613,0.02263086805883016,0.025275613001267107,-0.007002829738319429,-0.043494220235214966,-0.00466201310581119,-0.00346373614433779,-0.018072781059694506,-0.012605208918982277,0.00015301799979112278,1.5634000000000001,0.006
2002-10-22,-0.0072347135081455675,-0.00863324185562401,-0.020182090909836196,-0.020194798470240943,-0.011166572091538303,-0.03469902192137827,-0.007343084360299096,0.0017392534997574874,-0.0016990295349293841,0.004089985251525067,-0.005436324195560028,-0.006538820159186116,0.0,0.043993348370302554,-0.009576383701509027,-0.019957512454485578,0.004988049228471163,0.007570058860545294,0.029168734590656935,0.00015299458886508364,1.5673,0.006
2002-10-23,0.007567363064908222,0.005243572082756008,0.014441094672335715,0.011816395827963828,0.0068917015926904,-0.01576340259399998,0.02147670571119669,-0.0064551311384801425,0.00012145503142414478,0.0019417481829101624,-0.004521484718845896,-0.007903443994091432,-0.014921525816518075,-0.018324231757772886,0.003905013362639012,0.0004085245511979991,0.014416298868729038,0.012739025777429712,-0.026454210227368935,0.00015297028408879933,1.5645,0.006
2002-10-24,-0.020610048516661535,-0.015427205202494501,-0.008389120733831626,-0.014564994143604645,0.000266729168100039,-0.013084751743658444,-0.0004286173584208032,-0.027872444276244218,0.0024260079826770933,0.0037755986571673637,-0.007010924027499925,-0.007966406371031121,-0.014864949076626801,0.012253386805764967,0.0007248346788308333,0.012178770286277668,0.0031977642918476087,0.0007443245598572956,0.024692612590371414,0.00015294778863475414,1.5657999999999999,0.006
2002-10-25,0.020610048516661678,0.01708546710537568,0.01379332213233577,0.014243110662644567,0.010831379881625027,0.026713175469528627,0.000285765317179382,-0.005678717689160903,0.000787187058118678,0.006837139639184886,-0.0011415526353827296,-0.007134924359481154,-0.0039637650990944065,0.02538546469416983,-0.04163463782166591,0.014951553390613104,-0.002797484090365778,-0.008968669982760375,-0.126045106850659,0.00015292349844920442,1.5674000000000001,0.006
